class	query	query_parsed	infinitive
1	самсунг галакси с 5	S,муж,неод=(вин,ед|им,ед) S,сред,неод=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) S,сокр=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) 	0
1	гастродуоденит	S,муж,неод=(вин,ед|им,ед) 	0
1	виталий гогунский и его жена фото	S,имя,муж,од=им,ед S,фам,муж,од=им,ед CONJ= APRO=(пр,мн|дат,мн|род,мн|твор,мн|им,мн|им,ед,жен|вин,ед,муж,од|род,ед,муж|род,ед,сред|вин,ед,сред|им,ед,сред|пр,ед,жен|дат,ед,жен|род,ед,жен|твор,ед,жен|пр,ед,муж|пр,ед,сред|дат,ед,муж|дат,ед,сред|вин,ед,жен|вин,мн,неод|вин,ед,муж,неод|им,ед,муж|твор,ед,муж|твор,ед,сред|вин,мн,од|пр,мн,сред|вин,мн,сред|дат,мн,сред|род,мн,сред|твор,мн,сред|им,мн,сред|пр,мн,муж|вин,мн,муж|вин,ед,муж|дат,мн,муж) S,жен,од=им,ед S,сред,неод=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) 	0
1	айза долматова	S,имя,жен,од=им,ед S,фам,жен,од=им,ед 	0
1	hoizer википедия	S,жен,неод=им,ед 	0
1	структура затрат	S,жен,неод=им,ед S,жен,неод=род,мн 	0
1	марон 5	S,муж,од=им,ед 	0
1	кристина риччи фильмог	S,имя,жен,од=им,ед S,имя,муж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) S,муж,неод=(вин,ед|им,ед) 	0
1	софия лорен	S,гео,жен,неод=им,ед S,имя,жен,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) 	0
1	волшебник изумрудного города	S,муж,од=им,ед A=(вин,ед,полн,муж,од|род,ед,полн,муж|род,ед,полн,сред) S,муж,неод=(вин,мн|род,ед|им,мн) 	0
1	джаст дэнс нау	S,муж,неод=(вин,ед|им,ед) S,имя,муж,од=им,ед S,мж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) 	0
1	лили коллинз	S,имя,жен,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) S,жен,неод=род,мн 	0
1	брендола	S,муж,неод=род,ед 	0
1	терминатор	S,муж,неод=(вин,ед|им,ед) 	0
1	наманганская область википедия	A=им,ед,полн,жен S,жен,неод=(вин,ед|им,ед) S,жен,неод=им,ед 	0
1	юлия меньшова биография	S,имя,жен,од=им,ед S,фам,жен,од=им,ед S,жен,неод=им,ед 	0
1	chris pengilly		0
1	в сердце систолы	PR= S,сред,неод=(пр,ед|вин,ед|им,ед) S,жен,неод=(вин,мн|род,ед|им,мн) 	0
1	что такое любовь	CONJ= APRO=(вин,ед,сред|им,ед,сред) S,жен,неод=(вин,ед|им,ед) 	0
1	тенерифе	S,муж,неод=(пр,ед|вин,мн|вин,ед|дат,ед|род,мн|род,ед|твор,ед|им,мн|им,ед) 	0
1	юпитер 5 рактеристики	S,гео,муж,неод=(вин,ед|им,ед) S,жен,неод=(вин,мн|род,ед|им,мн) 	0
1	абака	S,муж,неод=род,ед 	0
1	nf brfhlbz ghbxbys djpybryjdtybz		0
1	гарай эсекьель	S,имя,муж,од=им,ед S,имя,муж,од=им,ед 	0
1	фото поселка шексна	S,сред,неод=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) S,муж,неод=род,ед S,жен,неод=им,ед 	0
1	брикс что это	S,муж,неод=(вин,ед|им,ед) CONJ= SPRO,ед,сред,неод=(вин|им) 	0
1	футуролог	S,муж,од=им,ед 	0
1	https wiki.teamfortress.com rus		0
1	актриса нонна терентьева	S,жен,од=им,ед S,имя,жен,од=им,ед S,фам,жен,од=им,ед 	0
1	фр лансер це	S,муж,неод=(вин,ед|им,ед) S,сред,неод=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) 	0
1	миля	S,жен,неод=им,ед 	0
1	троещина	S,жен,неод=им,ед 	0
1	новосибирск	S,гео,муж,неод=(вин,ед|им,ед) 	0
1	десантный катер денис давыдов	A=(вин,ед,полн,муж,неод|им,ед,полн,муж) S,муж,неод=(вин,ед|им,ед) S,имя,муж,од=им,ед S,фам,муж,од=им,ед 	0
1	лига справедливости уолли уест	S,жен,неод=им,ед S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн) S,имя,муж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) V=непрош,ед,изъяв,3-л,сов 	0
1	певец дельфин	S,муж,од=им,ед S,муж,од=им,ед 	0
1	налог на прибыль	S,муж,неод=(вин,ед|им,ед) PR= S,жен,неод=(вин,ед|им,ед) 	0
1	алексис санчес википедия	S,имя,муж,од=им,ед S,имя,муж,од=им,ед S,жен,неод=им,ед 	0
1	кленовый сироп	A=(вин,ед,полн,муж,неод|им,ед,полн,муж) S,муж,неод=(вин,ед|им,ед) 	0
1	процентная ставка	A=им,ед,полн,жен S,жен,неод=им,ед 	0
1	чем сейчас занимается зубастик роналдо	CONJ= ADV= V,нп=непрош,ед,изъяв,3-л,несов S,муж,неод=(вин,ед|им,ед) S,имя,муж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) 	0
1	лифлет	S,муж,неод=(вин,ед|им,ед) 	0
1	жулин	S,фам,муж,од=им,ед 	0
1	референции	S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн) 	0
1	лес это википеди	S,муж,неод=(вин,ед|им,ед) PART= ADV= 	0
1	расима	S,имя,жен,од=им,ед 	0
1	синусит	S,муж,неод=(вин,ед|им,ед) 	0
1	время работы зоопарка в парке швейцария г н новгород	S,сред,неод=(вин,ед|им,ед) S,жен,неод=(вин,мн|род,ед|им,мн) S,муж,неод=род,ед PR= S,муж,неод=пр,ед S,гео,жен,неод=им,ед S,сокр=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) S,сокр=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) S,гео,муж,неод=(вин,ед|им,ед) 	0
1	развалочку	ADV= 	0
1	хазары	S,муж,од=им,мн 	0
1	температура карамелизации сахара	S,жен,неод=им,ед S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн) S,муж,неод=(вин,мн|род,ед|им,мн) 	0
1	рэй донован	S,имя,муж,од=им,ед S,имя,муж,од=им,ед 	0
1	медаль 100 лет бородинской битвы	S,жен,неод=(вин,ед|им,ед) S,муж,неод=род,мн A,гео=(пр,ед,полн,жен|дат,ед,полн,жен|род,ед,полн,жен|твор,ед,полн,жен) S,жен,неод=(вин,мн|род,ед|им,мн) 	0
1	тиенс групп	S,муж,неод=(вин,ед|им,ед) S,жен,неод=род,мн 	0
1	одноклассники	S,муж,од=им,мн 	0
1	holl effect		0
1	пореченков умер	S,фам,муж,од=им,ед V,нп=прош,ед,изъяв,муж,сов 	0
1	лесото	S,гео,неод=(им,ед,жен|род,ед,муж|род,ед,сред|вин,ед,сред|им,ед,сред|пр,ед,жен|дат,ед,жен|род,ед,жен|твор,ед,жен|пр,ед,муж|пр,ед,сред|дат,ед,муж|дат,ед,сред|вин,ед,жен|им,ед,муж|твор,ед,муж|твор,ед,сред|пр,мн,сред|вин,мн,сред|дат,мн,сред|род,мн,сред|твор,мн,сред|им,мн,сред|вин,ед,муж|пр,мн,жен|вин,мн,жен|дат,мн,жен|род,мн,жен|твор,мн,жен|им,мн,жен) 	0
1	милые кости	A=(вин,мн,полн,неод|им,мн,полн) S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн) 	0
1	имбецил	S,муж,неод=(вин,ед|им,ед) 	0
1	степной крым	A=(вин,ед,полн,муж,неод|им,ед,полн,муж|пр,ед,полн,жен|дат,ед,полн,жен|род,ед,полн,жен|твор,ед,полн,жен) S,гео,муж,неод=(вин,ед|им,ед) 	0
1	егор бероев год рождения	S,имя,муж,од=им,ед S,муж,од=(вин,мн|род,мн) S,муж,неод=(вин,ед|им,ед) S,сред,неод=(вин,мн|род,ед|им,мн) 	0
1	ортодокс	S,муж,од=им,ед 	0
1	олигарх доронин	S,муж,од=им,ед S,фам,муж,од=им,ед 	0
1	медуза	S,жен,од=им,ед 	0
1	сорб т	S,муж,неод=(вин,ед|им,ед) S,сокр=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) 	0
1	скулбой кью	S,жен,неод=твор,ед S,ед,жен,неод=(пр|вин|дат|род|твор|им) 	0
1	kamen rider 555		0
1	латинское название сливы	A=(вин,ед,полн,сред|им,ед,полн,сред) S,сред,неод=(вин,ед|им,ед) S,жен,неод=(вин,мн|род,ед|им,мн) 	0
1	мерлин монро	S,имя,жен,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) S,фам,мж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) 	0
1	башкортостан	S,гео,муж,неод=(вин,ед|им,ед) 	0
1	фильмы марвел	S,муж,неод=(вин,мн|им,мн) V,сов=прош,ед,изъяв,муж 	0
1	ом	S,муж,неод=(вин,ед|род,мн|им,ед) 	0
1	samsung galaxy ace 2		0
1	татьяна навка	S,имя,жен,од=им,ед S,жен,од=им,ед 	0
1	стандартные праздничные даты российской авиации	A=(вин,мн,полн,неод|им,мн,полн) A=(вин,мн,полн,неод|им,мн,полн) S,жен,неод=(вин,мн|род,ед|им,мн) A=(пр,ед,полн,жен|дат,ед,полн,жен|род,ед,полн,жен|твор,ед,полн,жен) S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн) 	0
1	кака пишется форс мажор	S,муж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) V,несов,нп=непрош,ед,изъяв,3-л S,муж,неод=(вин,ед|им,ед) S,муж,неод=(вин,ед|им,ед) 	0
1	www.youtube.com		0
1	каббала тайное учение	S,жен,неод=им,ед A=(вин,ед,полн,сред|им,ед,полн,сред) S,сред,неод=(вин,ед|им,ед) 	0
1	ирина мирошниченко биография	S,имя,жен,од=им,ед S,фам,мж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) S,жен,неод=им,ед 	0
1	новосибирск википедия 2015	S,гео,муж,неод=(вин,ед|им,ед) S,жен,неод=им,ед 	0
1	сговор	S,муж,неод=(вин,ед|им,ед) 	0
1	зиненхунд	S,имя,муж,од=им,ед 	0
1	криштиану роналдо википедия	S,имя,муж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) S,имя,муж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) S,жен,неод=им,ед 	0
1	билл косби	S,имя,муж,од=им,ед S,жен,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) 	0
